street;date;consumption_kwh_per_minute
225 Banana Boulevard;2006-12-27;0.00663
221 Apple Lane;2006-12-27;0.00663
222 Orange Avenue;2006-12-27;0.00663
223 Cherry Lane;2006-12-27;0.00663
224 Grape Street;2006-12-27;0.00663
225 Banana Boulevard;2006-12-27;0.00663
221 Apple Lane;2006-12-27;0.00743
222 Orange Avenue;2006-12-27;0.00743
223 Cherry Lane;2006-12-27;0.00743
224 Grape Street;2006-12-27;0.00743
225 Banana Boulevard;2006-12-27;0.00743
221 Apple Lane;2006-12-27;0.00787
222 Orange Avenue;2006-12-27;0.00787
223 Cherry Lane;2006-12-27;0.00787
224 Grape Street;2006-12-27;0.00787
225 Banana Boulevard;2006-12-27;0.00787
221 Apple Lane;2006-12-27;0.00787
222 Orange Avenue;2006-12-27;0.00787
223 Cherry Lane;2006-12-27;0.00787
224 Grape Street;2006-12-27;0.00787
225 Banana Boulevard;2006-12-27;0.00787
221 Apple Lane;2006-12-27;0.0079
222 Orange Avenue;2006-12-27;0.0079
223 Cherry Lane;2006-12-27;0.0079
224 Grape Street;2006-12-27;0.0079
225 Banana Boulevard;2006-12-27;0.0079
221 Apple Lane;2006-12-27;0.009
222 Orange Avenue;2006-12-27;0.009
223 Cherry Lane;2006-12-27;0.009
224 Grape Street;2006-12-27;0.009
225 Banana Boulevard;2006-12-27;0.009
221 Apple Lane;2006-12-27;0.00967
222 Orange Avenue;2006-12-27;0.00967
223 Cherry Lane;2006-12-27;0.00967
224 Grape Street;2006-12-27;0.00967
225 Banana Boulevard;2006-12-27;0.00967
221 Apple Lane;2006-12-27;0.0096
222 Orange Avenue;2006-12-27;0.0096
223 Cherry Lane;2006-12-27;0.0096
224 Grape Street;2006-12-27;0.0096
225 Banana Boulevard;2006-12-27;0.0096
221 Apple Lane;2006-12-27;0.00953
222 Orange Avenue;2006-12-27;0.00953
223 Cherry Lane;2006-12-27;0.00953
224 Grape Street;2006-12-27;0.00953
225 Banana Boulevard;2006-12-27;0.00953
221 Apple Lane;2006-12-27;0.009
222 Orange Avenue;2006-12-27;0.009
223 Cherry Lane;2006-12-27;0.009
224 Grape Street;2006-12-27;0.009
225 Banana Boulevard;2006-12-27;0.009
221 Apple Lane;2006-12-27;0.00827
222 Orange Avenue;2006-12-27;0.00827
223 Cherry Lane;2006-12-27;0.00827
224 Grape Street;2006-12-27;0.00827
225 Banana Boulevard;2006-12-27;0.00827
221 Apple Lane;2006-12-27;0.0083
222 Orange Avenue;2006-12-27;0.0083
223 Cherry Lane;2006-12-27;0.0083
224 Grape Street;2006-12-27;0.0083
225 Banana Boulevard;2006-12-27;0.0083
221 Apple Lane;2006-12-27;0.00833
222 Orange Avenue;2006-12-27;0.00833
223 Cherry Lane;2006-12-27;0.00833
224 Grape Street;2006-12-27;0.00833
225 Banana Boulevard;2006-12-27;0.00833
221 Apple Lane;2006-12-27;0.00827
222 Orange Avenue;2006-12-27;0.00827
223 Cherry Lane;2006-12-27;0.00827
224 Grape Street;2006-12-27;0.00827
225 Banana Boulevard;2006-12-27;0.00827
221 Apple Lane;2006-12-27;0.0082
222 Orange Avenue;2006-12-27;0.0082
223 Cherry Lane;2006-12-27;0.0082
224 Grape Street;2006-12-27;0.0082
225 Banana Boulevard;2006-12-27;0.0082
221 Apple Lane;2006-12-27;0.0082
222 Orange Avenue;2006-12-27;0.0082
223 Cherry Lane;2006-12-27;0.0082
224 Grape Street;2006-12-27;0.0082
225 Banana Boulevard;2006-12-27;0.0082
221 Apple Lane;2006-12-27;0.0081
222 Orange Avenue;2006-12-27;0.0081
223 Cherry Lane;2006-12-27;0.0081
224 Grape Street;2006-12-27;0.0081
225 Banana Boulevard;2006-12-27;0.0081
221 Apple Lane;2006-12-27;0.0081
222 Orange Avenue;2006-12-27;0.0081
223 Cherry Lane;2006-12-27;0.0081
224 Grape Street;2006-12-27;0.0081
225 Banana Boulevard;2006-12-27;0.0081
221 Apple Lane;2006-12-27;0.0072
222 Orange Avenue;2006-12-27;0.0072
223 Cherry Lane;2006-12-27;0.0072
224 Grape Street;2006-12-27;0.0072
225 Banana Boulevard;2006-12-27;0.0072
221 Apple Lane;2006-12-27;0.00657
222 Orange Avenue;2006-12-27;0.00657
223 Cherry Lane;2006-12-27;0.00657
224 Grape Street;2006-12-27;0.00657
225 Banana Boulevard;2006-12-27;0.00657
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.00663
222 Orange Avenue;2006-12-27;0.00663
223 Cherry Lane;2006-12-27;0.00663
224 Grape Street;2006-12-27;0.00663
225 Banana Boulevard;2006-12-27;0.00663
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.00653
222 Orange Avenue;2006-12-27;0.00653
223 Cherry Lane;2006-12-27;0.00653
224 Grape Street;2006-12-27;0.00653
225 Banana Boulevard;2006-12-27;0.00653
221 Apple Lane;2006-12-27;0.00653
222 Orange Avenue;2006-12-27;0.00653
223 Cherry Lane;2006-12-27;0.00653
224 Grape Street;2006-12-27;0.00653
225 Banana Boulevard;2006-12-27;0.00653
221 Apple Lane;2006-12-27;0.00657
222 Orange Avenue;2006-12-27;0.00657
223 Cherry Lane;2006-12-27;0.00657
224 Grape Street;2006-12-27;0.00657
225 Banana Boulevard;2006-12-27;0.00657
221 Apple Lane;2006-12-27;0.00657
222 Orange Avenue;2006-12-27;0.00657
223 Cherry Lane;2006-12-27;0.00657
224 Grape Street;2006-12-27;0.00657
225 Banana Boulevard;2006-12-27;0.00657
221 Apple Lane;2006-12-27;0.00653
222 Orange Avenue;2006-12-27;0.00653
223 Cherry Lane;2006-12-27;0.00653
224 Grape Street;2006-12-27;0.00653
225 Banana Boulevard;2006-12-27;0.00653
221 Apple Lane;2006-12-27;0.00657
222 Orange Avenue;2006-12-27;0.00657
223 Cherry Lane;2006-12-27;0.00657
224 Grape Street;2006-12-27;0.00657
225 Banana Boulevard;2006-12-27;0.00657
221 Apple Lane;2006-12-27;0.00733
222 Orange Avenue;2006-12-27;0.00733
223 Cherry Lane;2006-12-27;0.00733
224 Grape Street;2006-12-27;0.00733
225 Banana Boulevard;2006-12-27;0.00733
221 Apple Lane;2006-12-27;0.0084
222 Orange Avenue;2006-12-27;0.0084
223 Cherry Lane;2006-12-27;0.0084
224 Grape Street;2006-12-27;0.0084
225 Banana Boulevard;2006-12-27;0.0084
221 Apple Lane;2006-12-27;0.00833
222 Orange Avenue;2006-12-27;0.00833
223 Cherry Lane;2006-12-27;0.00833
224 Grape Street;2006-12-27;0.00833
225 Banana Boulevard;2006-12-27;0.00833
221 Apple Lane;2006-12-27;0.0105
222 Orange Avenue;2006-12-27;0.0105
223 Cherry Lane;2006-12-27;0.0105
224 Grape Street;2006-12-27;0.0105
225 Banana Boulevard;2006-12-27;0.0105
221 Apple Lane;2006-12-27;0.01083
222 Orange Avenue;2006-12-27;0.01083
223 Cherry Lane;2006-12-27;0.01083
224 Grape Street;2006-12-27;0.01083
225 Banana Boulevard;2006-12-27;0.01083
221 Apple Lane;2006-12-27;0.01083
222 Orange Avenue;2006-12-27;0.01083
223 Cherry Lane;2006-12-27;0.01083
224 Grape Street;2006-12-27;0.01083
225 Banana Boulevard;2006-12-27;0.01083
221 Apple Lane;2006-12-27;0.0108
222 Orange Avenue;2006-12-27;0.0108
223 Cherry Lane;2006-12-27;0.0108
224 Grape Street;2006-12-27;0.0108
225 Banana Boulevard;2006-12-27;0.0108
221 Apple Lane;2006-12-27;0.01077
222 Orange Avenue;2006-12-27;0.01077
223 Cherry Lane;2006-12-27;0.01077
224 Grape Street;2006-12-27;0.01077
225 Banana Boulevard;2006-12-27;0.01077
221 Apple Lane;2006-12-27;0.0108
222 Orange Avenue;2006-12-27;0.0108
223 Cherry Lane;2006-12-27;0.0108
224 Grape Street;2006-12-27;0.0108
225 Banana Boulevard;2006-12-27;0.0108
221 Apple Lane;2006-12-27;0.01077
222 Orange Avenue;2006-12-27;0.01077
223 Cherry Lane;2006-12-27;0.01077
224 Grape Street;2006-12-27;0.01077
225 Banana Boulevard;2006-12-27;0.01077
221 Apple Lane;2006-12-27;0.01073
222 Orange Avenue;2006-12-27;0.01073
223 Cherry Lane;2006-12-27;0.01073
224 Grape Street;2006-12-27;0.01073
225 Banana Boulevard;2006-12-27;0.01073
221 Apple Lane;2006-12-27;0.00977
222 Orange Avenue;2006-12-27;0.00977
223 Cherry Lane;2006-12-27;0.00977
224 Grape Street;2006-12-27;0.00977
225 Banana Boulevard;2006-12-27;0.00977
221 Apple Lane;2006-12-27;0.00953
222 Orange Avenue;2006-12-27;0.00953
223 Cherry Lane;2006-12-27;0.00953
224 Grape Street;2006-12-27;0.00953
225 Banana Boulevard;2006-12-27;0.00953
221 Apple Lane;2006-12-27;0.0084
222 Orange Avenue;2006-12-27;0.0084
223 Cherry Lane;2006-12-27;0.0084
224 Grape Street;2006-12-27;0.0084
225 Banana Boulevard;2006-12-27;0.0084
221 Apple Lane;2006-12-27;0.00793
222 Orange Avenue;2006-12-27;0.00793
223 Cherry Lane;2006-12-27;0.00793
224 Grape Street;2006-12-27;0.00793
225 Banana Boulevard;2006-12-27;0.00793
221 Apple Lane;2006-12-27;0.00793
222 Orange Avenue;2006-12-27;0.00793
223 Cherry Lane;2006-12-27;0.00793
224 Grape Street;2006-12-27;0.00793
225 Banana Boulevard;2006-12-27;0.00793
221 Apple Lane;2006-12-27;0.00793
222 Orange Avenue;2006-12-27;0.00793
223 Cherry Lane;2006-12-27;0.00793
224 Grape Street;2006-12-27;0.00793
225 Banana Boulevard;2006-12-27;0.00793
221 Apple Lane;2006-12-27;0.00793
222 Orange Avenue;2006-12-27;0.00793
223 Cherry Lane;2006-12-27;0.00793
224 Grape Street;2006-12-27;0.00793
225 Banana Boulevard;2006-12-27;0.00793
221 Apple Lane;2006-12-27;0.00793
222 Orange Avenue;2006-12-27;0.00793
223 Cherry Lane;2006-12-27;0.00793
224 Grape Street;2006-12-27;0.00793
225 Banana Boulevard;2006-12-27;0.00793
221 Apple Lane;2006-12-27;0.00793
222 Orange Avenue;2006-12-27;0.00793
223 Cherry Lane;2006-12-27;0.00793
224 Grape Street;2006-12-27;0.00793
225 Banana Boulevard;2006-12-27;0.00793
221 Apple Lane;2006-12-27;0.00793
222 Orange Avenue;2006-12-27;0.00793
223 Cherry Lane;2006-12-27;0.00793
224 Grape Street;2006-12-27;0.00793
225 Banana Boulevard;2006-12-27;0.00793
221 Apple Lane;2006-12-27;0.0079
222 Orange Avenue;2006-12-27;0.0079
223 Cherry Lane;2006-12-27;0.0079
224 Grape Street;2006-12-27;0.0079
225 Banana Boulevard;2006-12-27;0.0079
221 Apple Lane;2006-12-27;0.00787
222 Orange Avenue;2006-12-27;0.00787
223 Cherry Lane;2006-12-27;0.00787
224 Grape Street;2006-12-27;0.00787
225 Banana Boulevard;2006-12-27;0.00787
221 Apple Lane;2006-12-27;0.00783
222 Orange Avenue;2006-12-27;0.00783
223 Cherry Lane;2006-12-27;0.00783
224 Grape Street;2006-12-27;0.00783
225 Banana Boulevard;2006-12-27;0.00783
221 Apple Lane;2006-12-27;0.0078
222 Orange Avenue;2006-12-27;0.0078
223 Cherry Lane;2006-12-27;0.0078
224 Grape Street;2006-12-27;0.0078
225 Banana Boulevard;2006-12-27;0.0078
221 Apple Lane;2006-12-27;0.00783
222 Orange Avenue;2006-12-27;0.00783
223 Cherry Lane;2006-12-27;0.00783
224 Grape Street;2006-12-27;0.00783
225 Banana Boulevard;2006-12-27;0.00783
221 Apple Lane;2006-12-27;0.00787
222 Orange Avenue;2006-12-27;0.00787
223 Cherry Lane;2006-12-27;0.00787
224 Grape Street;2006-12-27;0.00787
225 Banana Boulevard;2006-12-27;0.00787
221 Apple Lane;2006-12-27;0.00787
222 Orange Avenue;2006-12-27;0.00787
223 Cherry Lane;2006-12-27;0.00787
224 Grape Street;2006-12-27;0.00787
225 Banana Boulevard;2006-12-27;0.00787
221 Apple Lane;2006-12-27;0.0079
222 Orange Avenue;2006-12-27;0.0079
223 Cherry Lane;2006-12-27;0.0079
224 Grape Street;2006-12-27;0.0079
225 Banana Boulevard;2006-12-27;0.0079
221 Apple Lane;2006-12-27;0.00787
222 Orange Avenue;2006-12-27;0.00787
223 Cherry Lane;2006-12-27;0.00787
224 Grape Street;2006-12-27;0.00787
225 Banana Boulevard;2006-12-27;0.00787
221 Apple Lane;2006-12-27;0.007
222 Orange Avenue;2006-12-27;0.007
223 Cherry Lane;2006-12-27;0.007
224 Grape Street;2006-12-27;0.007
225 Banana Boulevard;2006-12-27;0.007
221 Apple Lane;2006-12-27;0.00663
222 Orange Avenue;2006-12-27;0.00663
223 Cherry Lane;2006-12-27;0.00663
224 Grape Street;2006-12-27;0.00663
225 Banana Boulevard;2006-12-27;0.00663
221 Apple Lane;2006-12-27;0.00663
222 Orange Avenue;2006-12-27;0.00663
223 Cherry Lane;2006-12-27;0.00663
224 Grape Street;2006-12-27;0.00663
225 Banana Boulevard;2006-12-27;0.00663
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.0069
222 Orange Avenue;2006-12-27;0.0069
223 Cherry Lane;2006-12-27;0.0069
224 Grape Street;2006-12-27;0.0069
225 Banana Boulevard;2006-12-27;0.0069
221 Apple Lane;2006-12-27;0.00857
222 Orange Avenue;2006-12-27;0.00857
223 Cherry Lane;2006-12-27;0.00857
224 Grape Street;2006-12-27;0.00857
225 Banana Boulevard;2006-12-27;0.00857
221 Apple Lane;2006-12-27;0.00847
222 Orange Avenue;2006-12-27;0.00847
223 Cherry Lane;2006-12-27;0.00847
224 Grape Street;2006-12-27;0.00847
225 Banana Boulevard;2006-12-27;0.00847
221 Apple Lane;2006-12-27;0.00843
222 Orange Avenue;2006-12-27;0.00843
223 Cherry Lane;2006-12-27;0.00843
224 Grape Street;2006-12-27;0.00843
225 Banana Boulevard;2006-12-27;0.00843
221 Apple Lane;2006-12-27;0.00837
222 Orange Avenue;2006-12-27;0.00837
223 Cherry Lane;2006-12-27;0.00837
224 Grape Street;2006-12-27;0.00837
225 Banana Boulevard;2006-12-27;0.00837
221 Apple Lane;2006-12-27;0.00833
222 Orange Avenue;2006-12-27;0.00833
223 Cherry Lane;2006-12-27;0.00833
224 Grape Street;2006-12-27;0.00833
225 Banana Boulevard;2006-12-27;0.00833
221 Apple Lane;2006-12-27;0.0083
222 Orange Avenue;2006-12-27;0.0083
223 Cherry Lane;2006-12-27;0.0083
224 Grape Street;2006-12-27;0.0083
225 Banana Boulevard;2006-12-27;0.0083
221 Apple Lane;2006-12-27;0.0083
222 Orange Avenue;2006-12-27;0.0083
223 Cherry Lane;2006-12-27;0.0083
224 Grape Street;2006-12-27;0.0083
225 Banana Boulevard;2006-12-27;0.0083
221 Apple Lane;2006-12-27;0.0083
222 Orange Avenue;2006-12-27;0.0083
223 Cherry Lane;2006-12-27;0.0083
224 Grape Street;2006-12-27;0.0083
225 Banana Boulevard;2006-12-27;0.0083
221 Apple Lane;2006-12-27;0.00823
222 Orange Avenue;2006-12-27;0.00823
223 Cherry Lane;2006-12-27;0.00823
224 Grape Street;2006-12-27;0.00823
225 Banana Boulevard;2006-12-27;0.00823
221 Apple Lane;2006-12-27;0.0088
222 Orange Avenue;2006-12-27;0.0088
223 Cherry Lane;2006-12-27;0.0088
224 Grape Street;2006-12-27;0.0088
225 Banana Boulevard;2006-12-27;0.0088
221 Apple Lane;2006-12-27;0.0095
222 Orange Avenue;2006-12-27;0.0095
223 Cherry Lane;2006-12-27;0.0095
224 Grape Street;2006-12-27;0.0095
225 Banana Boulevard;2006-12-27;0.0095
221 Apple Lane;2006-12-27;0.00907
222 Orange Avenue;2006-12-27;0.00907
223 Cherry Lane;2006-12-27;0.00907
224 Grape Street;2006-12-27;0.00907
225 Banana Boulevard;2006-12-27;0.00907
221 Apple Lane;2006-12-27;0.00787
222 Orange Avenue;2006-12-27;0.00787
223 Cherry Lane;2006-12-27;0.00787
224 Grape Street;2006-12-27;0.00787
225 Banana Boulevard;2006-12-27;0.00787
221 Apple Lane;2006-12-27;0.00783
222 Orange Avenue;2006-12-27;0.00783
223 Cherry Lane;2006-12-27;0.00783
224 Grape Street;2006-12-27;0.00783
225 Banana Boulevard;2006-12-27;0.00783
221 Apple Lane;2006-12-27;0.00783
222 Orange Avenue;2006-12-27;0.00783
223 Cherry Lane;2006-12-27;0.00783
224 Grape Street;2006-12-27;0.00783
225 Banana Boulevard;2006-12-27;0.00783
221 Apple Lane;2006-12-27;0.00783
222 Orange Avenue;2006-12-27;0.00783
223 Cherry Lane;2006-12-27;0.00783
224 Grape Street;2006-12-27;0.00783
225 Banana Boulevard;2006-12-27;0.00783
221 Apple Lane;2006-12-27;0.00783
222 Orange Avenue;2006-12-27;0.00783
223 Cherry Lane;2006-12-27;0.00783
224 Grape Street;2006-12-27;0.00783
225 Banana Boulevard;2006-12-27;0.00783
221 Apple Lane;2006-12-27;0.00767
222 Orange Avenue;2006-12-27;0.00767
223 Cherry Lane;2006-12-27;0.00767
224 Grape Street;2006-12-27;0.00767
225 Banana Boulevard;2006-12-27;0.00767
221 Apple Lane;2006-12-27;0.00667
222 Orange Avenue;2006-12-27;0.00667
223 Cherry Lane;2006-12-27;0.00667
224 Grape Street;2006-12-27;0.00667
225 Banana Boulevard;2006-12-27;0.00667
221 Apple Lane;2006-12-27;0.00667
222 Orange Avenue;2006-12-27;0.00667
223 Cherry Lane;2006-12-27;0.00667
224 Grape Street;2006-12-27;0.00667
225 Banana Boulevard;2006-12-27;0.00667
221 Apple Lane;2006-12-27;0.0066
222 Orange Avenue;2006-12-27;0.0066
223 Cherry Lane;2006-12-27;0.0066
224 Grape Street;2006-12-27;0.0066
225 Banana Boulevard;2006-12-27;0.0066
221 Apple Lane;2006-12-27;0.00663
222 Orange Avenue;2006-12-27;0.00663
223 Cherry Lane;2006-12-27;0.00663
224 Grape Street;2006-12-27;0.00663
225 Banana Boulevard;2006-12-27;0.00663
221 Apple Lane;2006-12-27;0.0067
222 Orange Avenue;2006-12-27;0.0067
223 Cherry Lane;2006-12-27;0.0067
224 Grape Street;2006-12-27;0.0067
225 Banana Boulevard;2006-12-27;0.0067
221 Apple Lane;2006-12-27;0.00667
222 Orange Avenue;2006-12-27;0.00667
223 Cherry Lane;2006-12-27;0.00667
224 Grape Street;2006-12-27;0.00667
225 Banana Boulevard;2006-12-27;0.00667
221 Apple Lane;2006-12-27;0.0067
222 Orange Avenue;2006-12-27;0.0067
223 Cherry Lane;2006-12-27;0.0067
224 Grape Street;2006-12-27;0.0067
225 Banana Boulevard;2006-12-27;0.0067
221 Apple Lane;2006-12-27;0.00673
222 Orange Avenue;2006-12-27;0.00673
223 Cherry Lane;2006-12-27;0.00673
224 Grape Street;2006-12-27;0.00673
225 Banana Boulevard;2006-12-27;0.00673
221 Apple Lane;2006-12-27;0.00673
222 Orange Avenue;2006-12-27;0.00673
223 Cherry Lane;2006-12-27;0.00673
224 Grape Street;2006-12-27;0.00673
225 Banana Boulevard;2006-12-27;0.00673
221 Apple Lane;2006-12-27;0.00673
222 Orange Avenue;2006-12-27;0.00673
223 Cherry Lane;2006-12-27;0.00673
224 Grape Street;2006-12-27;0.00673
225 Banana Boulevard;2006-12-27;0.00673
221 Apple Lane;2006-12-27;0.0067
222 Orange Avenue;2006-12-27;0.0067
223 Cherry Lane;2006-12-27;0.0067
224 Grape Street;2006-12-27;0.0067
225 Banana Boulevard;2006-12-27;0.0067
221 Apple Lane;2006-12-27;0.0067
222 Orange Avenue;2006-12-27;0.0067
223 Cherry Lane;2006-12-27;0.0067
224 Grape Street;2006-12-27;0.0067
225 Banana Boulevard;2006-12-27;0.0067
221 Apple Lane;2006-12-27;0.0067
222 Orange Avenue;2006-12-27;0.0067
223 Cherry Lane;2006-12-27;0.0067
224 Grape Street;2006-12-27;0.0067
225 Banana Boulevard;2006-12-27;0.0067
221 Apple Lane;2006-12-27;0.0067
222 Orange Avenue;2006-12-27;0.0067
223 Cherry Lane;2006-12-27;0.0067
224 Grape Street;2006-12-27;0.0067
225 Banana Boulevard;2006-12-27;0.0067
221 Apple Lane;2006-12-27;0.00673
222 Orange Avenue;2006-12-27;0.00673
223 Cherry Lane;2006-12-27;0.00673
224 Grape Street;2006-12-27;0.00673
225 Banana Boulevard;2006-12-27;0.00673
221 Apple Lane;2006-12-27;0.00727
222 Orange Avenue;2006-12-27;0.00727
223 Cherry Lane;2006-12-27;0.00727
224 Grape Street;2006-12-27;0.00727
225 Banana Boulevard;2006-12-27;0.00727
221 Apple Lane;2006-12-27;0.01213
222 Orange Avenue;2006-12-27;0.01213
223 Cherry Lane;2006-12-27;0.01213
224 Grape Street;2006-12-27;0.01213
225 Banana Boulevard;2006-12-27;0.01213
221 Apple Lane;2006-12-27;0.01387
222 Orange Avenue;2006-12-27;0.01387
223 Cherry Lane;2006-12-27;0.01387
224 Grape Street;2006-12-27;0.01387
225 Banana Boulevard;2006-12-27;0.01387
221 Apple Lane;2006-12-27;0.0138
222 Orange Avenue;2006-12-27;0.0138
223 Cherry Lane;2006-12-27;0.0138
224 Grape Street;2006-12-27;0.0138
225 Banana Boulevard;2006-12-27;0.0138
221 Apple Lane;2006-12-27;0.0137
222 Orange Avenue;2006-12-27;0.0137
223 Cherry Lane;2006-12-27;0.0137
224 Grape Street;2006-12-27;0.0137
225 Banana Boulevard;2006-12-27;0.0137
221 Apple Lane;2006-12-27;0.01373
222 Orange Avenue;2006-12-27;0.01373
223 Cherry Lane;2006-12-27;0.01373
224 Grape Street;2006-12-27;0.01373
225 Banana Boulevard;2006-12-27;0.01373
221 Apple Lane;2006-12-27;0.01177
222 Orange Avenue;2006-12-27;0.01177
223 Cherry Lane;2006-12-27;0.01177
224 Grape Street;2006-12-27;0.01177
225 Banana Boulevard;2006-12-27;0.01177
221 Apple Lane;2006-12-27;0.00833
222 Orange Avenue;2006-12-27;0.00833
223 Cherry Lane;2006-12-27;0.00833
224 Grape Street;2006-12-27;0.00833
225 Banana Boulevard;2006-12-27;0.00833
221 Apple Lane;2006-12-27;0.0083
222 Orange Avenue;2006-12-27;0.0083
223 Cherry Lane;2006-12-27;0.0083
224 Grape Street;2006-12-27;0.0083
225 Banana Boulevard;2006-12-27;0.0083
221 Apple Lane;2006-12-27;0.00833
222 Orange Avenue;2006-12-27;0.00833
223 Cherry Lane;2006-12-27;0.00833
224 Grape Street;2006-12-27;0.00833
225 Banana Boulevard;2006-12-27;0.00833
221 Apple Lane;2006-12-27;0.00833
222 Orange Avenue;2006-12-27;0.00833
223 Cherry Lane;2006-12-27;0.00833
224 Grape Street;2006-12-27;0.00833
225 Banana Boulevard;2006-12-27;0.00833
221 Apple Lane;2006-12-27;0.00833
222 Orange Avenue;2006-12-27;0.00833
223 Cherry Lane;2006-12-27;0.00833
224 Grape Street;2006-12-27;0.00833
225 Banana Boulevard;2006-12-27;0.00833
221 Apple Lane;2006-12-27;0.0073
222 Orange Avenue;2006-12-27;0.0073
223 Cherry Lane;2006-12-27;0.0073
224 Grape Street;2006-12-27;0.0073
225 Banana Boulevard;2006-12-27;0.0073
221 Apple Lane;2006-12-27;0.00673
222 Orange Avenue;2006-12-27;0.00673
223 Cherry Lane;2006-12-27;0.00673
224 Grape Street;2006-12-27;0.00673
225 Banana Boulevard;2006-12-27;0.00673
221 Apple Lane;2006-12-27;0.00673
222 Orange Avenue;2006-12-27;0.00673
223 Cherry Lane;2006-12-27;0.00673
224 Grape Street;2006-12-27;0.00673
225 Banana Boulevard;2006-12-27;0.00673
221 Apple Lane;2006-12-27;0.00673
222 Orange Avenue;2006-12-27;0.00673
223 Cherry Lane;2006-12-27;0.00673
224 Grape Street;2006-12-27;0.00673
225 Banana Boulevard;2006-12-27;0.00673
221 Apple Lane;2006-12-27;0.0067
222 Orange Avenue;2006-12-27;0.0067
223 Cherry Lane;2006-12-27;0.0067
224 Grape Street;2006-12-27;0.0067
225 Banana Boulevard;2006-12-27;0.0067
221 Apple Lane;2006-12-27;0.00667
222 Orange Avenue;2006-12-27;0.00667
223 Cherry Lane;2006-12-27;0.00667
224 Grape Street;2006-12-27;0.00667
225 Banana Boulevard;2006-12-27;0.00667
221 Apple Lane;2006-12-27;0.0067
222 Orange Avenue;2006-12-27;0.0067
223 Cherry Lane;2006-12-27;0.0067
224 Grape Street;2006-12-27;0.0067
225 Banana Boulevard;2006-12-27;0.0067
221 Apple Lane;2006-12-27;0.00727
222 Orange Avenue;2006-12-27;0.00727
223 Cherry Lane;2006-12-27;0.00727
224 Grape Street;2006-12-27;0.00727
225 Banana Boulevard;2006-12-27;0.00727
221 Apple Lane;2006-12-27;0.00797
222 Orange Avenue;2006-12-27;0.00797
223 Cherry Lane;2006-12-27;0.00797
224 Grape Street;2006-12-27;0.00797
225 Banana Boulevard;2006-12-27;0.00797
221 Apple Lane;2006-12-27;0.00797
222 Orange Avenue;2006-12-27;0.00797
223 Cherry Lane;2006-12-27;0.00797
224 Grape Street;2006-12-27;0.00797
225 Banana Boulevard;2006-12-27;0.00797
221 Apple Lane;2006-12-27;0.00797
222 Orange Avenue;2006-12-27;0.00797
