street;date;consumption_kwh_per_minute
789 Maple Avenue;2006-12-28;0.01133
444 Pine Street;2006-12-28;0.01133
555 Oak Street;2006-12-28;0.01133
123 Fake Street;2006-12-28;0.0113
456 Elm Street;2006-12-28;0.0113
789 Maple Avenue;2006-12-28;0.0113
444 Pine Street;2006-12-28;0.0113
555 Oak Street;2006-12-28;0.0113
123 Fake Street;2006-12-28;0.0114
456 Elm Street;2006-12-28;0.0114
789 Maple Avenue;2006-12-28;0.0114
444 Pine Street;2006-12-28;0.0114
555 Oak Street;2006-12-28;0.0114
123 Fake Street;2006-12-28;0.0113
456 Elm Street;2006-12-28;0.0113
789 Maple Avenue;2006-12-28;0.0113
444 Pine Street;2006-12-28;0.0113
555 Oak Street;2006-12-28;0.0113
123 Fake Street;2006-12-28;0.01123
456 Elm Street;2006-12-28;0.01123
789 Maple Avenue;2006-12-28;0.01123
444 Pine Street;2006-12-28;0.01123
555 Oak Street;2006-12-28;0.01123
123 Fake Street;2006-12-28;0.01107
456 Elm Street;2006-12-28;0.01107
789 Maple Avenue;2006-12-28;0.01107
444 Pine Street;2006-12-28;0.01107
555 Oak Street;2006-12-28;0.01107
123 Fake Street;2006-12-28;0.0113
456 Elm Street;2006-12-28;0.0113
789 Maple Avenue;2006-12-28;0.0113
444 Pine Street;2006-12-28;0.0113
555 Oak Street;2006-12-28;0.0113
123 Fake Street;2006-12-28;0.01127
456 Elm Street;2006-12-28;0.01127
789 Maple Avenue;2006-12-28;0.01127
444 Pine Street;2006-12-28;0.01127
555 Oak Street;2006-12-28;0.01127
123 Fake Street;2006-12-28;0.01133
456 Elm Street;2006-12-28;0.01133
789 Maple Avenue;2006-12-28;0.01133
444 Pine Street;2006-12-28;0.01133
555 Oak Street;2006-12-28;0.01133
123 Fake Street;2006-12-28;0.0112
456 Elm Street;2006-12-28;0.0112
789 Maple Avenue;2006-12-28;0.0112
444 Pine Street;2006-12-28;0.0112
555 Oak Street;2006-12-28;0.0112
123 Fake Street;2006-12-28;0.01117
456 Elm Street;2006-12-28;0.01117
789 Maple Avenue;2006-12-28;0.01117
444 Pine Street;2006-12-28;0.01117
555 Oak Street;2006-12-28;0.01117
123 Fake Street;2006-12-28;0.01123
456 Elm Street;2006-12-28;0.01123
789 Maple Avenue;2006-12-28;0.01123
444 Pine Street;2006-12-28;0.01123
555 Oak Street;2006-12-28;0.01123
123 Fake Street;2006-12-28;0.01123
456 Elm Street;2006-12-28;0.01123
789 Maple Avenue;2006-12-28;0.01123
444 Pine Street;2006-12-28;0.01123
555 Oak Street;2006-12-28;0.01123
123 Fake Street;2006-12-28;0.01117
456 Elm Street;2006-12-28;0.01117
789 Maple Avenue;2006-12-28;0.01117
444 Pine Street;2006-12-28;0.01117
555 Oak Street;2006-12-28;0.01117
123 Fake Street;2006-12-28;0.01107
456 Elm Street;2006-12-28;0.01107
789 Maple Avenue;2006-12-28;0.01107
444 Pine Street;2006-12-28;0.01107
555 Oak Street;2006-12-28;0.01107
123 Fake Street;2006-12-28;0.01093
456 Elm Street;2006-12-28;0.01093
789 Maple Avenue;2006-12-28;0.01093
444 Pine Street;2006-12-28;0.01093
555 Oak Street;2006-12-28;0.01093
123 Fake Street;2006-12-28;0.01097
456 Elm Street;2006-12-28;0.01097
789 Maple Avenue;2006-12-28;0.01097
444 Pine Street;2006-12-28;0.01097
555 Oak Street;2006-12-28;0.01097
123 Fake Street;2006-12-28;0.01267
456 Elm Street;2006-12-28;0.01267
789 Maple Avenue;2006-12-28;0.01267
444 Pine Street;2006-12-28;0.01267
555 Oak Street;2006-12-28;0.01267
123 Fake Street;2006-12-28;0.0127
456 Elm Street;2006-12-28;0.0127
789 Maple Avenue;2006-12-28;0.0127
444 Pine Street;2006-12-28;0.0127
555 Oak Street;2006-12-28;0.0127
123 Fake Street;2006-12-28;0.01287
456 Elm Street;2006-12-28;0.01287
789 Maple Avenue;2006-12-28;0.01287
444 Pine Street;2006-12-28;0.01287
555 Oak Street;2006-12-28;0.01287
123 Fake Street;2006-12-28;0.01273
456 Elm Street;2006-12-28;0.01273
789 Maple Avenue;2006-12-28;0.01273
444 Pine Street;2006-12-28;0.01273
555 Oak Street;2006-12-28;0.01273
123 Fake Street;2006-12-28;0.01257
456 Elm Street;2006-12-28;0.01257
789 Maple Avenue;2006-12-28;0.01257
444 Pine Street;2006-12-28;0.01257
555 Oak Street;2006-12-28;0.01257
123 Fake Street;2006-12-28;0.01387
456 Elm Street;2006-12-28;0.01387
789 Maple Avenue;2006-12-28;0.01387
444 Pine Street;2006-12-28;0.01387
555 Oak Street;2006-12-28;0.01387
123 Fake Street;2006-12-28;0.01307
456 Elm Street;2006-12-28;0.01307
789 Maple Avenue;2006-12-28;0.01307
444 Pine Street;2006-12-28;0.01307
555 Oak Street;2006-12-28;0.01307
123 Fake Street;2006-12-28;0.0127
456 Elm Street;2006-12-28;0.0127
789 Maple Avenue;2006-12-28;0.0127
444 Pine Street;2006-12-28;0.0127
555 Oak Street;2006-12-28;0.0127
123 Fake Street;2006-12-28;0.01267
456 Elm Street;2006-12-28;0.01267
789 Maple Avenue;2006-12-28;0.01267
444 Pine Street;2006-12-28;0.01267
555 Oak Street;2006-12-28;0.01267
123 Fake Street;2006-12-28;0.01257
456 Elm Street;2006-12-28;0.01257
789 Maple Avenue;2006-12-28;0.01257
444 Pine Street;2006-12-28;0.01257
555 Oak Street;2006-12-28;0.01257
123 Fake Street;2006-12-28;0.01257
456 Elm Street;2006-12-28;0.01257
789 Maple Avenue;2006-12-28;0.01257
444 Pine Street;2006-12-28;0.01257
555 Oak Street;2006-12-28;0.01257
123 Fake Street;2006-12-28;0.01267
456 Elm Street;2006-12-28;0.01267
789 Maple Avenue;2006-12-28;0.01267
444 Pine Street;2006-12-28;0.01267
555 Oak Street;2006-12-28;0.01267
123 Fake Street;2006-12-28;0.01167
456 Elm Street;2006-12-28;0.01167
789 Maple Avenue;2006-12-28;0.01167
444 Pine Street;2006-12-28;0.01167
555 Oak Street;2006-12-28;0.01167
123 Fake Street;2006-12-28;0.01103
456 Elm Street;2006-12-28;0.01103
789 Maple Avenue;2006-12-28;0.01103
444 Pine Street;2006-12-28;0.01103
555 Oak Street;2006-12-28;0.01103
123 Fake Street;2006-12-28;0.00983
456 Elm Street;2006-12-28;0.00983
789 Maple Avenue;2006-12-28;0.00983
444 Pine Street;2006-12-28;0.00983
555 Oak Street;2006-12-28;0.00983
123 Fake Street;2006-12-28;0.00983
456 Elm Street;2006-12-28;0.00983
789 Maple Avenue;2006-12-28;0.00983
444 Pine Street;2006-12-28;0.00983
555 Oak Street;2006-12-28;0.00983
123 Fake Street;2006-12-28;0.00967
456 Elm Street;2006-12-28;0.00967
789 Maple Avenue;2006-12-28;0.00967
444 Pine Street;2006-12-28;0.00967
555 Oak Street;2006-12-28;0.00967
123 Fake Street;2006-12-28;0.00967
456 Elm Street;2006-12-28;0.00967
789 Maple Avenue;2006-12-28;0.00967
444 Pine Street;2006-12-28;0.00967
555 Oak Street;2006-12-28;0.00967
123 Fake Street;2006-12-28;0.0097
456 Elm Street;2006-12-28;0.0097
789 Maple Avenue;2006-12-28;0.0097
444 Pine Street;2006-12-28;0.0097
555 Oak Street;2006-12-28;0.0097
123 Fake Street;2006-12-28;0.0072
456 Elm Street;2006-12-28;0.0072
789 Maple Avenue;2006-12-28;0.0072
444 Pine Street;2006-12-28;0.0072
555 Oak Street;2006-12-28;0.0072
123 Fake Street;2006-12-28;0.00437
456 Elm Street;2006-12-28;0.00437
789 Maple Avenue;2006-12-28;0.00437
444 Pine Street;2006-12-28;0.00437
555 Oak Street;2006-12-28;0.00437
123 Fake Street;2006-12-28;0.0057
456 Elm Street;2006-12-28;0.0057
789 Maple Avenue;2006-12-28;0.0057
444 Pine Street;2006-12-28;0.0057
555 Oak Street;2006-12-28;0.0057
123 Fake Street;2006-12-28;0.0055
456 Elm Street;2006-12-28;0.0055
789 Maple Avenue;2006-12-28;0.0055
444 Pine Street;2006-12-28;0.0055
555 Oak Street;2006-12-28;0.0055
123 Fake Street;2006-12-28;0.01343
456 Elm Street;2006-12-28;0.01343
789 Maple Avenue;2006-12-28;0.01343
444 Pine Street;2006-12-28;0.01343
555 Oak Street;2006-12-28;0.01343
123 Fake Street;2006-12-28;0.02453
456 Elm Street;2006-12-28;0.02453
789 Maple Avenue;2006-12-28;0.02453
444 Pine Street;2006-12-28;0.02453
555 Oak Street;2006-12-28;0.02453
123 Fake Street;2006-12-28;0.02433
456 Elm Street;2006-12-28;0.02433
789 Maple Avenue;2006-12-28;0.02433
444 Pine Street;2006-12-28;0.02433
555 Oak Street;2006-12-28;0.02433
123 Fake Street;2006-12-28;0.0241
456 Elm Street;2006-12-28;0.0241
789 Maple Avenue;2006-12-28;0.0241
444 Pine Street;2006-12-28;0.0241
555 Oak Street;2006-12-28;0.0241
123 Fake Street;2006-12-28;0.02377
456 Elm Street;2006-12-28;0.02377
789 Maple Avenue;2006-12-28;0.02377
444 Pine Street;2006-12-28;0.02377
555 Oak Street;2006-12-28;0.02377
123 Fake Street;2006-12-28;0.02373
456 Elm Street;2006-12-28;0.02373
789 Maple Avenue;2006-12-28;0.02373
444 Pine Street;2006-12-28;0.02373
555 Oak Street;2006-12-28;0.02373
123 Fake Street;2006-12-28;0.02423
456 Elm Street;2006-12-28;0.02423
789 Maple Avenue;2006-12-28;0.02423
444 Pine Street;2006-12-28;0.02423
555 Oak Street;2006-12-28;0.02423
123 Fake Street;2006-12-28;0.02797
456 Elm Street;2006-12-28;0.02797
789 Maple Avenue;2006-12-28;0.02797
444 Pine Street;2006-12-28;0.02797
555 Oak Street;2006-12-28;0.02797
123 Fake Street;2006-12-28;0.02827
456 Elm Street;2006-12-28;0.02827
789 Maple Avenue;2006-12-28;0.02827
444 Pine Street;2006-12-28;0.02827
555 Oak Street;2006-12-28;0.02827
123 Fake Street;2006-12-28;0.02807
456 Elm Street;2006-12-28;0.02807
789 Maple Avenue;2006-12-28;0.02807
444 Pine Street;2006-12-28;0.02807
555 Oak Street;2006-12-28;0.02807
123 Fake Street;2006-12-28;0.02793
456 Elm Street;2006-12-28;0.02793
789 Maple Avenue;2006-12-28;0.02793
444 Pine Street;2006-12-28;0.02793
555 Oak Street;2006-12-28;0.02793
123 Fake Street;2006-12-28;0.02833
456 Elm Street;2006-12-28;0.02833
789 Maple Avenue;2006-12-28;0.02833
444 Pine Street;2006-12-28;0.02833
555 Oak Street;2006-12-28;0.02833
123 Fake Street;2006-12-28;0.032
456 Elm Street;2006-12-28;0.032
789 Maple Avenue;2006-12-28;0.032
444 Pine Street;2006-12-28;0.032
555 Oak Street;2006-12-28;0.032
123 Fake Street;2006-12-28;0.0339
456 Elm Street;2006-12-28;0.0339
789 Maple Avenue;2006-12-28;0.0339
444 Pine Street;2006-12-28;0.0339
555 Oak Street;2006-12-28;0.0339
123 Fake Street;2006-12-28;0.07653
456 Elm Street;2006-12-28;0.07653
789 Maple Avenue;2006-12-28;0.07653
444 Pine Street;2006-12-28;0.07653
555 Oak Street;2006-12-28;0.07653
123 Fake Street;2006-12-28;0.07957
456 Elm Street;2006-12-28;0.07957
789 Maple Avenue;2006-12-28;0.07957
444 Pine Street;2006-12-28;0.07957
555 Oak Street;2006-12-28;0.07957
123 Fake Street;2006-12-28;0.0382
456 Elm Street;2006-12-28;0.0382
789 Maple Avenue;2006-12-28;0.0382
444 Pine Street;2006-12-28;0.0382
555 Oak Street;2006-12-28;0.0382
123 Fake Street;2006-12-28;0.03617
456 Elm Street;2006-12-28;0.03617
789 Maple Avenue;2006-12-28;0.03617
444 Pine Street;2006-12-28;0.03617
555 Oak Street;2006-12-28;0.03617
123 Fake Street;2006-12-28;0.03643
456 Elm Street;2006-12-28;0.03643
789 Maple Avenue;2006-12-28;0.03643
444 Pine Street;2006-12-28;0.03643
555 Oak Street;2006-12-28;0.03643
123 Fake Street;2006-12-28;0.03433
456 Elm Street;2006-12-28;0.03433
789 Maple Avenue;2006-12-28;0.03433
444 Pine Street;2006-12-28;0.03433
555 Oak Street;2006-12-28;0.03433
123 Fake Street;2006-12-28;0.04763
456 Elm Street;2006-12-28;0.04763
789 Maple Avenue;2006-12-28;0.04763
444 Pine Street;2006-12-28;0.04763
555 Oak Street;2006-12-28;0.04763
123 Fake Street;2006-12-28;0.04433
456 Elm Street;2006-12-28;0.04433
789 Maple Avenue;2006-12-28;0.04433
444 Pine Street;2006-12-28;0.04433
555 Oak Street;2006-12-28;0.04433
123 Fake Street;2006-12-28;0.03973
456 Elm Street;2006-12-28;0.03973
789 Maple Avenue;2006-12-28;0.03973
444 Pine Street;2006-12-28;0.03973
555 Oak Street;2006-12-28;0.03973
123 Fake Street;2006-12-28;0.04563
456 Elm Street;2006-12-28;0.04563
789 Maple Avenue;2006-12-28;0.04563
444 Pine Street;2006-12-28;0.04563
555 Oak Street;2006-12-28;0.04563
123 Fake Street;2006-12-28;0.03007
456 Elm Street;2006-12-28;0.03007
789 Maple Avenue;2006-12-28;0.03007
444 Pine Street;2006-12-28;0.03007
555 Oak Street;2006-12-28;0.03007
123 Fake Street;2006-12-28;0.02983
456 Elm Street;2006-12-28;0.02983
789 Maple Avenue;2006-12-28;0.02983
444 Pine Street;2006-12-28;0.02983
555 Oak Street;2006-12-28;0.02983
123 Fake Street;2006-12-28;0.03
456 Elm Street;2006-12-28;0.03
789 Maple Avenue;2006-12-28;0.03
444 Pine Street;2006-12-28;0.03
555 Oak Street;2006-12-28;0.03
123 Fake Street;2006-12-28;0.03
456 Elm Street;2006-12-28;0.03
789 Maple Avenue;2006-12-28;0.03
444 Pine Street;2006-12-28;0.03
555 Oak Street;2006-12-28;0.03
123 Fake Street;2006-12-28;0.0294
456 Elm Street;2006-12-28;0.0294
789 Maple Avenue;2006-12-28;0.0294
444 Pine Street;2006-12-28;0.0294
555 Oak Street;2006-12-28;0.0294
123 Fake Street;2006-12-28;0.02623
456 Elm Street;2006-12-28;0.02623
789 Maple Avenue;2006-12-28;0.02623
444 Pine Street;2006-12-28;0.02623
555 Oak Street;2006-12-28;0.02623
123 Fake Street;2006-12-28;0.02533
456 Elm Street;2006-12-28;0.02533
789 Maple Avenue;2006-12-28;0.02533
444 Pine Street;2006-12-28;0.02533
555 Oak Street;2006-12-28;0.02533
123 Fake Street;2006-12-28;0.0251
456 Elm Street;2006-12-28;0.0251
789 Maple Avenue;2006-12-28;0.0251
444 Pine Street;2006-12-28;0.0251
555 Oak Street;2006-12-28;0.0251
123 Fake Street;2006-12-28;0.02487
456 Elm Street;2006-12-28;0.02487
789 Maple Avenue;2006-12-28;0.02487
444 Pine Street;2006-12-28;0.02487
555 Oak Street;2006-12-28;0.02487
123 Fake Street;2006-12-28;0.0247
456 Elm Street;2006-12-28;0.0247
789 Maple Avenue;2006-12-28;0.0247
444 Pine Street;2006-12-28;0.0247
555 Oak Street;2006-12-28;0.0247
123 Fake Street;2006-12-28;0.02483
456 Elm Street;2006-12-28;0.02483
789 Maple Avenue;2006-12-28;0.02483
444 Pine Street;2006-12-28;0.02483
555 Oak Street;2006-12-28;0.02483
123 Fake Street;2006-12-28;0.02483
456 Elm Street;2006-12-28;0.02483
789 Maple Avenue;2006-12-28;0.02483
444 Pine Street;2006-12-28;0.02483
555 Oak Street;2006-12-28;0.02483
123 Fake Street;2006-12-28;0.0251
456 Elm Street;2006-12-28;0.0251
789 Maple Avenue;2006-12-28;0.0251
444 Pine Street;2006-12-28;0.0251
555 Oak Street;2006-12-28;0.0251
123 Fake Street;2006-12-28;0.02513
456 Elm Street;2006-12-28;0.02513
789 Maple Avenue;2006-12-28;0.02513
444 Pine Street;2006-12-28;0.02513
555 Oak Street;2006-12-28;0.02513
123 Fake Street;2006-12-28;0.02493
456 Elm Street;2006-12-28;0.02493
789 Maple Avenue;2006-12-28;0.02493
444 Pine Street;2006-12-28;0.02493
555 Oak Street;2006-12-28;0.02493
123 Fake Street;2006-12-28;0.02497
456 Elm Street;2006-12-28;0.02497
789 Maple Avenue;2006-12-28;0.02497
444 Pine Street;2006-12-28;0.02497
555 Oak Street;2006-12-28;0.02497
123 Fake Street;2006-12-28;0.02503
456 Elm Street;2006-12-28;0.02503
789 Maple Avenue;2006-12-28;0.02503
444 Pine Street;2006-12-28;0.02503
555 Oak Street;2006-12-28;0.02503
123 Fake Street;2006-12-28;0.02453
456 Elm Street;2006-12-28;0.02453
789 Maple Avenue;2006-12-28;0.02453
444 Pine Street;2006-12-28;0.02453
555 Oak Street;2006-12-28;0.02453
123 Fake Street;2006-12-28;0.02453
456 Elm Street;2006-12-28;0.02453
789 Maple Avenue;2006-12-28;0.02453
444 Pine Street;2006-12-28;0.02453
555 Oak Street;2006-12-28;0.02453
123 Fake Street;2006-12-28;0.0248
456 Elm Street;2006-12-28;0.0248
789 Maple Avenue;2006-12-28;0.0248
444 Pine Street;2006-12-28;0.0248
555 Oak Street;2006-12-28;0.0248
123 Fake Street;2006-12-28;0.0248
456 Elm Street;2006-12-28;0.0248
789 Maple Avenue;2006-12-28;0.0248
444 Pine Street;2006-12-28;0.0248
555 Oak Street;2006-12-28;0.0248
123 Fake Street;2006-12-28;0.02493
456 Elm Street;2006-12-28;0.02493
789 Maple Avenue;2006-12-28;0.02493
444 Pine Street;2006-12-28;0.02493
555 Oak Street;2006-12-28;0.02493
123 Fake Street;2006-12-28;0.02613
456 Elm Street;2006-12-28;0.02613
789 Maple Avenue;2006-12-28;0.02613
444 Pine Street;2006-12-28;0.02613
555 Oak Street;2006-12-28;0.02613
123 Fake Street;2006-12-28;0.02677
456 Elm Street;2006-12-28;0.02677
789 Maple Avenue;2006-12-28;0.02677
444 Pine Street;2006-12-28;0.02677
555 Oak Street;2006-12-28;0.02677
123 Fake Street;2006-12-28;0.0268
456 Elm Street;2006-12-28;0.0268
789 Maple Avenue;2006-12-28;0.0268
444 Pine Street;2006-12-28;0.0268
555 Oak Street;2006-12-28;0.0268
123 Fake Street;2006-12-28;0.02677
456 Elm Street;2006-12-28;0.02677
789 Maple Avenue;2006-12-28;0.02677
444 Pine Street;2006-12-28;0.02677
555 Oak Street;2006-12-28;0.02677
123 Fake Street;2006-12-28;0.0266
456 Elm Street;2006-12-28;0.0266
789 Maple Avenue;2006-12-28;0.0266
444 Pine Street;2006-12-28;0.0266
555 Oak Street;2006-12-28;0.0266
123 Fake Street;2006-12-28;0.0267
456 Elm Street;2006-12-28;0.0267
789 Maple Avenue;2006-12-28;0.0267
444 Pine Street;2006-12-28;0.0267
555 Oak Street;2006-12-28;0.0267
123 Fake Street;2006-12-28;0.0262
456 Elm Street;2006-12-28;0.0262
789 Maple Avenue;2006-12-28;0.0262
444 Pine Street;2006-12-28;0.0262
555 Oak Street;2006-12-28;0.0262
123 Fake Street;2006-12-28;0.0253
456 Elm Street;2006-12-28;0.0253
789 Maple Avenue;2006-12-28;0.0253
444 Pine Street;2006-12-28;0.0253
555 Oak Street;2006-12-28;0.0253
123 Fake Street;2006-12-28;0.02517
456 Elm Street;2006-12-28;0.02517
789 Maple Avenue;2006-12-28;0.02517
444 Pine Street;2006-12-28;0.02517
555 Oak Street;2006-12-28;0.02517
123 Fake Street;2006-12-28;0.02607
456 Elm Street;2006-12-28;0.02607
789 Maple Avenue;2006-12-28;0.02607
444 Pine Street;2006-12-28;0.02607
555 Oak Street;2006-12-28;0.02607
123 Fake Street;2006-12-28;0.02643
456 Elm Street;2006-12-28;0.02643
789 Maple Avenue;2006-12-28;0.02643
444 Pine Street;2006-12-28;0.02643
555 Oak Street;2006-12-28;0.02643
123 Fake Street;2006-12-28;0.02653
456 Elm Street;2006-12-28;0.02653
789 Maple Avenue;2006-12-28;0.02653
444 Pine Street;2006-12-28;0.02653
555 Oak Street;2006-12-28;0.02653
123 Fake Street;2006-12-28;0.0264
456 Elm Street;2006-12-28;0.0264
789 Maple Avenue;2006-12-28;0.0264
444 Pine Street;2006-12-28;0.0264
555 Oak Street;2006-12-28;0.0264
123 Fake Street;2006-12-28;0.02543
456 Elm Street;2006-12-28;0.02543
789 Maple Avenue;2006-12-28;0.02543
444 Pine Street;2006-12-28;0.02543
555 Oak Street;2006-12-28;0.02543
123 Fake Street;2006-12-28;0.0253
456 Elm Street;2006-12-28;0.0253
789 Maple Avenue;2006-12-28;0.0253
444 Pine Street;2006-12-28;0.0253
555 Oak Street;2006-12-28;0.0253
123 Fake Street;2006-12-28;0.02663
456 Elm Street;2006-12-28;0.02663
789 Maple Avenue;2006-12-28;0.02663
444 Pine Street;2006-12-28;0.02663
555 Oak Street;2006-12-28;0.02663
123 Fake Street;2006-12-28;0.02657
456 Elm Street;2006-12-28;0.02657
789 Maple Avenue;2006-12-28;0.02657
444 Pine Street;2006-12-28;0.02657
555 Oak Street;2006-12-28;0.02657
123 Fake Street;2006-12-28;0.02653
456 Elm Street;2006-12-28;0.02653
789 Maple Avenue;2006-12-28;0.02653
444 Pine Street;2006-12-28;0.02653
555 Oak Street;2006-12-28;0.02653
123 Fake Street;2006-12-28;0.02647
456 Elm Street;2006-12-28;0.02647
789 Maple Avenue;2006-12-28;0.02647
444 Pine Street;2006-12-28;0.02647
555 Oak Street;2006-12-28;0.02647
123 Fake Street;2006-12-28;0.02653
456 Elm Street;2006-12-28;0.02653
789 Maple Avenue;2006-12-28;0.02653
444 Pine Street;2006-12-28;0.02653
555 Oak Street;2006-12-28;0.02653
123 Fake Street;2006-12-28;0.02663
456 Elm Street;2006-12-28;0.02663
789 Maple Avenue;2006-12-28;0.02663
444 Pine Street;2006-12-28;0.02663
555 Oak Street;2006-12-28;0.02663
123 Fake Street;2006-12-28;0.02643
456 Elm Street;2006-12-28;0.02643
789 Maple Avenue;2006-12-28;0.02643
444 Pine Street;2006-12-28;0.02643
555 Oak Street;2006-12-28;0.02643
123 Fake Street;2006-12-28;0.0264
456 Elm Street;2006-12-28;0.0264
789 Maple Avenue;2006-12-28;0.0264
444 Pine Street;2006-12-28;0.0264
555 Oak Street;2006-12-28;0.0264
123 Fake Street;2006-12-28;0.02623
456 Elm Street;2006-12-28;0.02623
789 Maple Avenue;2006-12-28;0.02623
444 Pine Street;2006-12-28;0.02623
555 Oak Street;2006-12-28;0.02623
123 Fake Street;2006-12-28;0.02503
456 Elm Street;2006-12-28;0.02503
789 Maple Avenue;2006-12-28;0.02503
444 Pine Street;2006-12-28;0.02503
555 Oak Street;2006-12-28;0.02503
123 Fake Street;2006-12-28;0.02503
456 Elm Street;2006-12-28;0.02503
789 Maple Avenue;2006-12-28;0.02503
444 Pine Street;2006-12-28;0.02503
555 Oak Street;2006-12-28;0.02503
123 Fake Street;2006-12-28;0.02503
456 Elm Street;2006-12-28;0.02503
789 Maple Avenue;2006-12-28;0.02503
444 Pine Street;2006-12-28;0.02503
555 Oak Street;2006-12-28;0.02503
123 Fake Street;2006-12-28;0.0252
456 Elm Street;2006-12-28;0.0252
789 Maple Avenue;2006-12-28;0.0252
444 Pine Street;2006-12-28;0.0252
555 Oak Street;2006-12-28;0.0252
123 Fake Street;2006-12-28;0.02517
456 Elm Street;2006-12-28;0.02517
789 Maple Avenue;2006-12-28;0.02517
444 Pine Street;2006-12-28;0.02517
555 Oak Street;2006-12-28;0.02517
123 Fake Street;2006-12-28;0.0251
456 Elm Street;2006-12-28;0.0251
789 Maple Avenue;2006-12-28;0.0251
444 Pine Street;2006-12-28;0.0251
555 Oak Street;2006-12-28;0.0251
123 Fake Street;2006-12-28;0.02523
456 Elm Street;2006-12-28;0.02523
789 Maple Avenue;2006-12-28;0.02523
444 Pine Street;2006-12-28;0.02523
555 Oak Street;2006-12-28;0.02523
123 Fake Street;2006-12-28;0.02533
456 Elm Street;2006-12-28;0.02533
789 Maple Avenue;2006-12-28;0.02533
444 Pine Street;2006-12-28;0.02533
555 Oak Street;2006-12-28;0.02533
123 Fake Street;2006-12-28;0.02523
456 Elm Street;2006-12-28;0.02523
789 Maple Avenue;2006-12-28;0.02523
444 Pine Street;2006-12-28;0.02523
555 Oak Street;2006-12-28;0.02523
123 Fake Street;2006-12-28;0.02517
456 Elm Street;2006-12-28;0.02517
789 Maple Avenue;2006-12-28;0.02517
444 Pine Street;2006-12-28;0.02517
555 Oak Street;2006-12-28;0.02517
123 Fake Street;2006-12-28;0.02547
456 Elm Street;2006-12-28;0.02547
789 Maple Avenue;2006-12-28;0.02547
444 Pine Street;2006-12-28;0.02547
555 Oak Street;2006-12-28;0.02547
123 Fake Street;2006-12-28;0.0269
456 Elm Street;2006-12-28;0.0269
789 Maple Avenue;2006-12-28;0.0269
444 Pine Street;2006-12-28;0.0269
555 Oak Street;2006-12-28;0.0269
123 Fake Street;2006-12-28;0.0269
456 Elm Street;2006-12-28;0.0269
789 Maple Avenue;2006-12-28;0.0269
444 Pine Street;2006-12-28;0.0269
555 Oak Street;2006-12-28;0.0269
123 Fake Street;2006-12-28;0.02683
456 Elm Street;2006-12-28;0.02683
789 Maple Avenue;2006-12-28;0.02683
444 Pine Street;2006-12-28;0.02683
555 Oak Street;2006-12-28;0.02683
123 Fake Street;2006-12-28;0.0267
456 Elm Street;2006-12-28;0.0267
789 Maple Avenue;2006-12-28;0.0267
444 Pine Street;2006-12-28;0.0267
555 Oak Street;2006-12-28;0.0267
123 Fake Street;2006-12-28;0.02683
456 Elm Street;2006-12-28;0.02683
789 Maple Avenue;2006-12-28;0.02683
444 Pine Street;2006-12-28;0.02683
555 Oak Street;2006-12-28;0.02683
123 Fake Street;2006-12-28;0.02677
456 Elm Street;2006-12-28;0.02677
789 Maple Avenue;2006-12-28;0.02677
444 Pine Street;2006-12-28;0.02677
555 Oak Street;2006-12-28;0.02677
123 Fake Street;2006-12-28;0.02673
456 Elm Street;2006-12-28;0.02673
789 Maple Avenue;2006-12-28;0.02673
444 Pine Street;2006-12-28;0.02673
555 Oak Street;2006-12-28;0.02673
123 Fake Street;2006-12-28;0.02677
456 Elm Street;2006-12-28;0.02677
789 Maple Avenue;2006-12-28;0.02677
444 Pine Street;2006-12-28;0.02677
555 Oak Street;2006-12-28;0.02677
123 Fake Street;2006-12-28;0.0267
456 Elm Street;2006-12-28;0.0267
789 Maple Avenue;2006-12-28;0.0267
444 Pine Street;2006-12-28;0.0267
555 Oak Street;2006-12-28;0.0267
123 Fake Street;2006-12-28;0.02673
456 Elm Street;2006-12-28;0.02673
789 Maple Avenue;2006-12-28;0.02673
444 Pine Street;2006-12-28;0.02673
555 Oak Street;2006-12-28;0.02673
123 Fake Street;2006-12-28;0.02663
456 Elm Street;2006-12-28;0.02663
789 Maple Avenue;2006-12-28;0.02663
444 Pine Street;2006-12-28;0.02663
555 Oak Street;2006-12-28;0.02663
123 Fake Street;2006-12-28;0.0267
456 Elm Street;2006-12-28;0.0267
789 Maple Avenue;2006-12-28;0.0267
444 Pine Street;2006-12-28;0.0267
555 Oak Street;2006-12-28;0.0267
123 Fake Street;2006-12-28;0.0255
456 Elm Street;2006-12-28;0.0255
789 Maple Avenue;2006-12-28;0.0255
444 Pine Street;2006-12-28;0.0255
555 Oak Street;2006-12-28;0.0255
123 Fake Street;2006-12-28;0.027
456 Elm Street;2006-12-28;0.027
789 Maple Avenue;2006-12-28;0.027
444 Pine Street;2006-12-28;0.027
555 Oak Street;2006-12-28;0.027
123 Fake Street;2006-12-28;0.02703
456 Elm Street;2006-12-28;0.02703
789 Maple Avenue;2006-12-28;0.02703
444 Pine Street;2006-12-28;0.02703
555 Oak Street;2006-12-28;0.02703
123 Fake Street;2006-12-28;0.02693
456 Elm Street;2006-12-28;0.02693
789 Maple Avenue;2006-12-28;0.02693
444 Pine Street;2006-12-28;0.02693
555 Oak Street;2006-12-28;0.02693
123 Fake Street;2006-12-28;0.0269
456 Elm Street;2006-12-28;0.0269
789 Maple Avenue;2006-12-28;0.0269
